LebwohlLasher.py: Size: 20, Steps: 1000, Exp. reps: 1, T*: 0.650: Order: 0.841, Mean ratio : 0.403, Time: 2.216371 s ± 0.000000 s
         9340042 function calls (8830136 primitive calls) in 12.535 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 sysconfig.py:532(_init_posix)
     9967    0.003    0.000    0.003    0.000 __init__.py:1790(isEnabledFor)
     3528    0.003    0.000    0.003    0.000 ir.py:1330(<genexpr>)
       48    0.000    0.000    0.003    0.000 executionengine.py:84(add_module)
     1824    0.001    0.000    0.003    0.000 <frozen os>:732(__iter__)
     3456    0.002    0.000    0.003    0.000 <frozen posixpath>:41(_get_sep)
        2    0.000    0.000    0.003    0.002 polynomial.py:1(<module>)
     3376    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:1222(__enter__)
        7    0.000    0.000    0.003    0.000 templates.py:1051(_init_once)
        1    0.000    0.000    0.003    0.003 codegen.py:1173(_init)
     1045    0.002    0.000    0.003    0.000 itanium_mangler.py:94(_len_encoded)
     2193    0.002    0.000    0.003    0.000 numpy_support.py:86(from_dtype)
        6    0.000    0.000    0.003    0.000 boxing.py:49(unbox_integer)
      231    0.001    0.000    0.003    0.000 byteflow.py:1913(__init__)
       44    0.000    0.000    0.003    0.000 _base.py:67(__set_name__)
       39    0.001    0.000    0.003    0.000 itanium_mangler.py:179(prepend_namespace)
        1    0.000    0.000    0.003    0.003 ffi.py:1(<module>)
    13340    0.003    0.000    0.003    0.000 templates.py:49(args)
       47    0.001    0.000    0.003    0.000 typed_passes.py:571(run_pass)
      188    0.000    0.000    0.003    0.000 itanium_mangler.py:103(mangle_abi_tag)
        8    0.000    0.000    0.003    0.000 colors.py:1673(make_norm_from_scale)
        1    0.000    0.000    0.003    0.003 llvm_pass_timings.py:1(<module>)
        1    0.000    0.000    0.003    0.003 core.py:394(ParserElement)
      589    0.001    0.000    0.003    0.000 analysis.py:617(rewrite_tuple_len)
        1    0.000    0.000    0.003    0.003 base.py:147(_load_global_helpers)
       20    0.000    0.000    0.003    0.000 listobj.py:162(_payload)
       90    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
   256/18    0.001    0.000    0.003    0.000 ast.py:409(generic_visit)
       20    0.000    0.000    0.003    0.000 listobj.py:22(get_list_payload)
        1    0.001    0.001    0.003    0.003 byteflow.py:1(<module>)
      268    0.001    0.000    0.003    0.000 event.py:182(register)
       58    0.000    0.000    0.003    0.000 callconv.py:373(return_value)
        1    0.000    0.000    0.003    0.003 decoder.py:1(<module>)
      348    0.002    0.000    0.003    0.000 __init__.py:290(__getattr__)
       51    0.000    0.000    0.003    0.000 base.py:298(declare_env_global)
       38    0.000    0.000    0.003    0.000 pythonapi.py:234(decref)
     4107    0.002    0.000    0.003    0.000 _parser.py:256(match)
     1066    0.001    0.000    0.003    0.000 values.py:1114(add_attribute)
      786    0.001    0.000    0.003    0.000 instructions.py:521(descr)
       99    0.000    0.000    0.003    0.000 byteflow.py:446(op_LOAD_GLOBAL)
     1549    0.001    0.000    0.003    0.000 bytecode.py:219(_patched_opargs)
        1    0.000    0.000    0.003    0.003 __init__.py:274(load)
        1    0.000    0.000    0.003    0.003 randomimpl.py:651(impl)
     1114    0.003    0.000    0.003    0.000 typeinfer.py:921(__setitem__)
      828    0.003    0.000    0.003    0.000 {method '__reduce_ex__' of 'object' objects}
       48    0.000    0.000    0.003    0.000 arrayobj.py:148(fix_integer_index)
      145    0.001    0.000    0.003    0.000 typeinfer.py:1398(get_state_token)
      117    0.001    0.000    0.003    0.000 base.py:746(get_c_value)
        1    0.000    0.000    0.003    0.003 npyfuncs.py:1(<module>)
     1653    0.002    0.000    0.003    0.000 ir.py:918(__init__)
     1024    0.003    0.000    0.003    0.000 _utils.py:9(__init__)
      153    0.001    0.000    0.003    0.000 packer.py:132(argument_types)
        2    0.000    0.000    0.003    0.001 __init__.py:299(loads)
      193    0.000    0.000    0.003    0.000 inspect.py:3093(replace)
       67    0.003    0.000    0.003    0.000 colors.py:1102(reversed)
     1345    0.002    0.000    0.003    0.000 byteflow.py:1809(get_top_block)
     1332    0.002    0.000    0.003    0.000 values.py:498(__eq__)
      140    0.001    0.000    0.003    0.000 targetconfig.py:215(inherit_if_not_set)
       85    0.000    0.000    0.003    0.000 typing.py:892(__init__)
      270    0.001    0.000    0.003    0.000 typeinfer.py:1114(lock_type)
     2772    0.003    0.000    0.003    0.000 errors.py:256(__init__)
        1    0.000    0.000    0.003    0.003 hashlib.py:1(<module>)
       47    0.001    0.000    0.003    0.000 interpreter.py:1512(init_first_block)
      364    0.000    0.000    0.003    0.000 __init__.py:675(joinpath)
      750    0.002    0.000    0.003    0.000 __init__.py:228(matches)
       85    0.000    0.000    0.003    0.000 transforms.py:71(loop_vectorize)
     2431    0.002    0.000    0.003    0.000 abstract.py:20(_autoincr)
       47    0.001    0.000    0.003    0.000 environment.py:17(from_fndesc)
     1502    0.002    0.000    0.003    0.000 dis.py:623(_unpack_opargs)
        1    0.000    0.000    0.003    0.003 nrt.py:1(<module>)
        4    0.000    0.000    0.003    0.001 callwrapper.py:66(emit_cleanup)
       85    0.000    0.000    0.003    0.000 transforms.py:48(inlining_threshold)
       80    0.000    0.000    0.003    0.000 module.py:79(get_function)
       85    0.000    0.000    0.003    0.000 transforms.py:25(opt_level)
        4    0.000    0.000    0.003    0.001 arrayobj.py:3328(_increment_indices)
      483    0.001    0.000    0.003    0.000 misc.py:101(__init__)
     1659    0.002    0.000    0.003    0.000 contextlib.py:548(_push_exit_callback)
        2    0.000    0.000    0.003    0.001 decoder.py:332(decode)
       31    0.000    0.000    0.003    0.000 pythonapi.py:870(gil_release)
        1    0.000    0.000    0.003    0.003 signal.py:1(<module>)
     1862    0.002    0.000    0.003    0.000 ir.py:1312(append)
      114    0.000    0.000    0.003    0.000 templates.py:1111(_resolve)
       14    0.000    0.000    0.003    0.000 hashlib.py:126(__get_openssl_constructor)
       54    0.000    0.000    0.003    0.000 typing.py:1485(copy_with)
       51    0.000    0.000    0.003    0.000 interpreter.py:2890(op_RETURN_VALUE)
       15    0.000    0.000    0.003    0.000 context.py:399(resolve_value_type_prefer_literal)
        1    0.000    0.000    0.003    0.003 _globals.py:1(<module>)
     7575    0.003    0.000    0.003    0.000 ir.py:1333(terminator)
       42    0.001    0.000    0.003    0.000 deprecation.py:131(deprecate)
       99    0.000    0.000    0.003    0.000 interpreter.py:2304(op_LOAD_GLOBAL)
        2    0.001    0.000    0.003    0.001 decoder.py:343(raw_decode)
     4569    0.003    0.000    0.003    0.000 lowering.py:307(typeof)
      207    0.001    0.000    0.003    0.000 cgutils.py:56(create_struct_proxy)
       22    0.000    0.000    0.003    0.000 core.py:5173(parseImpl)
        1    0.000    0.000    0.003    0.003 getlimits.py:162(_register_known_types)
      250    0.001    0.000    0.003    0.000 __init__.py:389(__getattr__)
   113/37    0.001    0.000    0.003    0.000 ssa.py:411(_find_def_from_top)
      299    0.001    0.000    0.003    0.000 values.py:592(__init__)
        4    0.000    0.000    0.003    0.001 dataclasses.py:638(_frozen_get_del_attr)
      530    0.002    0.000    0.003    0.000 module.py:21(_fix_metadata_operands)
       18    0.000    0.000    0.003    0.000 removerefctpass.py:23(_rewrite_function)
      105    0.001    0.000    0.003    0.000 typing.py:345(_remove_dups_flatten)
       86    0.000    0.000    0.003    0.000 npydecl.py:314(register_numpy_ufunc)
       18    0.000    0.000    0.003    0.000 templates.py:1211(attribute_resolver)
       22    0.000    0.000    0.003    0.000 arraydecl.py:221(generic)
      194    0.001    0.000    0.003    0.000 instructions.py:316(__init__)
        1    0.000    0.000    0.003    0.003 iterators.py:20(make_enumerate_object)
       73    0.002    0.000    0.003    0.000 dispatcher.py:199(__init__)
      801    0.002    0.000    0.003    0.000 enum.py:850(__setattr__)
       48    0.000    0.000    0.003    0.000 slicing.py:15(fix_index)
        7    0.000    0.000    0.003    0.000 core.py:1453(__radd__)
        1    0.000    0.000    0.003    0.003 bz2.py:1(<module>)
       47    0.000    0.000    0.003    0.000 controlflow.py:305(topo_sort)
     1562    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:173(__exit__)
       34    0.000    0.000    0.003    0.000 builder.py:47(wrapped)
       47    0.000    0.000    0.003    0.000 controlflow.py:151(dominators)
       16    0.000    0.000    0.003    0.000 context.py:317(resolve_static_getitem)
      207    0.000    0.000    0.003    0.000 typeconv.py:117(_cb_update)
       31    0.000    0.000    0.003    0.000 pythonapi.py:1145(string_from_string)
        1    0.000    0.000    0.003    0.003 ElementPath.py:1(<module>)
       85    0.000    0.000    0.003    0.000 transforms.py:101(_dispose)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
     2491    0.002    0.000    0.003    0.000 cpu_options.py:180(encode)
      141    0.001    0.000    0.003    0.000 templates.py:715(_get_jit_decorator)
        4    0.000    0.000    0.002    0.001 dataclasses.py:568(_init_fn)
     6337    0.002    0.000    0.002    0.000 {method 'keys' of 'dict' objects}
      416    0.001    0.000    0.002    0.000 itanium_mangler.py:74(repl)
      729    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
     1284    0.002    0.000    0.002    0.000 ir.py:241(fixup)
        1    0.002    0.002    0.002    0.002 exceptions.py:27(ParseBaseException)
        3    0.000    0.000    0.002    0.001 npydecl.py:189(install_operations)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
     1512    0.001    0.000    0.002    0.000 context.py:443(is_for_this_target)
        1    0.000    0.000    0.002    0.002 randomimpl.py:247(codegen)
       35    0.000    0.000    0.002    0.000 pythonapi.py:283(err_clear)
      166    0.001    0.000    0.002    0.000 models.py:545(get_argument_type)
       47    0.001    0.000    0.002    0.000 untyped_passes.py:1646(run_pass)
        2    0.000    0.000    0.002    0.001 hashlib.py:82(__get_builtin_constructor)
      905    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        1    0.000    0.000    0.002    0.002 string.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:469(StrFormatStyle)
       85    0.002    0.000    0.002    0.000 context.py:135(__init__)
      186    0.001    0.000    0.002    0.000 static_getitem.py:57(match)
       85    0.000    0.000    0.002    0.000 transforms.py:83(slp_vectorize)
      119    0.001    0.000    0.002    0.000 inspect.py:3293(__str__)
        4    0.000    0.000    0.002    0.001 callwrapper.py:197(get_env)
       94    0.001    0.000    0.002    0.000 analysis.py:304(find_branches)
       80    0.000    0.000    0.002    0.000 value.py:169(linkage)
        1    0.000    0.000    0.002    0.002 csv.py:1(<module>)
        2    0.000    0.000    0.002    0.001 core.py:5932(srange)
       69    0.001    0.000    0.002    0.000 npytypes.py:444(__init__)
     1265    0.001    0.000    0.002    0.000 ir.py:1179(get)
      164    0.002    0.000    0.002    0.000 packer.py:190(unflatten)
     1805    0.002    0.000    0.002    0.000 templates.py:37(__init__)
     1568    0.002    0.000    0.002    0.000 ir.py:1100(__init__)
       93    0.000    0.000    0.002    0.000 functions.py:559(get_overload)
       65    0.000    0.000    0.002    0.000 serialize.py:193(reducer_override)
       33    0.000    0.000    0.002    0.000 typing.py:1074(_generic_class_getitem)
      364    0.001    0.000    0.002    0.000 <frozen posixpath>:117(splitext)
     2686    0.002    0.000    0.002    0.000 util.py:189(is_consecutive)
       14    0.000    0.000    0.002    0.000 listobj.py:60(_gep)
     5782    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
     6141    0.002    0.000    0.002    0.000 {method 'strip' of 'str' objects}
      947    0.001    0.000    0.002    0.000 targetconfig.py:75(__len__)
       87    0.000    0.000    0.002    0.000 callconv.py:380(build_excinfo_struct)
       65    0.001    0.000    0.002    0.000 types.py:513(format_constant)
       47    0.000    0.000    0.002    0.000 postproc.py:235(remove_dels)
        1    0.000    0.000    0.002    0.002 randomimpl.py:487(get_num)
        1    0.000    0.000    0.002    0.002 ImageFile.py:1(<module>)
      257    0.001    0.000    0.002    0.000 module.py:7(__init__)
        1    0.000    0.000    0.002    0.002 listobj.py:510(getitem_list)
       41    0.000    0.000    0.002    0.000 builtins.py:106(generic)
     2115    0.002    0.000    0.002    0.000 _parser.py:293(tell)
       47    0.000    0.000    0.002    0.000 controlflow.py:420(_find_postorder)
        1    0.000    0.000    0.002    0.002 config.py:144(__init__)
        1    0.000    0.000    0.002    0.002 config.py:147(reset)
        1    0.000    0.000    0.002    0.002 arrayobj.py:347(iternext_array)
     5782    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
        6    0.000    0.000    0.002    0.000 getlimits.py:34(__init__)
     6515    0.002    0.000    0.002    0.000 enum.py:810(__getitem__)
       18    0.000    0.000    0.002    0.000 transforms.py:10(visit_Function)
      811    0.001    0.000    0.002    0.000 {built-in method builtins.delattr}
       87    0.001    0.000    0.002    0.000 typeinfer.py:1025(seed_argument)
      227    0.001    0.000    0.002    0.000 sigutils.py:22(normalize_signature)
        1    0.000    0.000    0.002    0.002 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.002    0.002 nrtdynmod.py:63(_define_nrt_decref)
     5488    0.002    0.000    0.002    0.000 {method 'find' of 'str' objects}
       13    0.000    0.000    0.002    0.000 ir.py:82(_raw_function_name)
     2076    0.001    0.000    0.002    0.000 ir.py:1115(is_temp)
        1    0.000    0.000    0.002    0.002 linsolve.py:1(<module>)
     9624    0.002    0.000    0.002    0.000 postproc.py:191(<genexpr>)
     4311    0.002    0.000    0.002    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.002    0.002 randomimpl.py:150(get_next_int)
     1330    0.002    0.000    0.002    0.000 cpu_options.py:131(__init__)
        2    0.000    0.000    0.002    0.001 abc.py:1(<module>)
       47    0.001    0.000    0.002    0.000 untyped_passes.py:1692(run_pass)
        1    0.000    0.000    0.002    0.002 ansitowin32.py:72(AnsiToWin32)
       47    0.000    0.000    0.002    0.000 controlflow.py:203(_doms)
      510    0.002    0.000    0.002    0.000 {built-in method posix.getcwd}
       94    0.001    0.000    0.002    0.000 context.py:62(register)
       94    0.001    0.000    0.002    0.000 dis.py:729(__init__)
      158    0.001    0.000    0.002    0.000 typeinfer.py:1759(typeof_call)
      131    0.001    0.000    0.002    0.000 dispatcher.py:282(nopython_signatures)
     2772    0.002    0.000    0.002    0.000 {method 'decode' of 'bytearray' objects}
       95    0.001    0.000    0.002    0.000 enum.py:1551(__or__)
       12    0.000    0.000    0.002    0.000 __init__.py:223(define_aliases)
      105    0.000    0.000    0.002    0.000 interpreter.py:2281(op_LOAD_CONST)
        1    0.000    0.000    0.002    0.002 helpers.py:603(make_html_tags)
      231    0.001    0.000    0.002    0.000 byteflow.py:1604(__init__)
      314    0.001    0.000    0.002    0.000 instructions.py:237(descr)
        1    0.000    0.000    0.002    0.002 _svds.py:1(<module>)
    12092    0.002    0.000    0.002    0.000 inspect.py:2792(name)
      700    0.002    0.000    0.002    0.000 models.py:497(traverse)
        1    0.000    0.000    0.002    0.002 helpers.py:545(_makeTags)
      195    0.000    0.000    0.002    0.000 ssa.py:278(on_other)
      830    0.001    0.000    0.002    0.000 enum.py:79(_is_private)
      249    0.001    0.000    0.002    0.000 transforms.py:15(visit_BasicBlock)
       14    0.000    0.000    0.002    0.000 listobj.py:56(data)
     2554    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
       65    0.000    0.000    0.002    0.000 cloudpickle.py:1307(reducer_override)
       35    0.000    0.000    0.002    0.000 executionengine.py:73(get_global_value_address)
       12    0.000    0.000    0.002    0.000 typing.py:1589(copy_with)
      120    0.001    0.000    0.002    0.000 font_manager.py:934(_json_decode)
      242    0.001    0.000    0.002    0.000 templates.py:97(__repr__)
       47    0.000    0.000    0.002    0.000 controlflow.py:555(_find_dominators)
        2    0.000    0.000    0.002    0.001 cmathimpl.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _fontconfig_pattern.py:55(_make_fontconfig_parser)
       47    0.001    0.000    0.002    0.000 byteflow.py:249(propagate_phi_map)
        1    0.000    0.000    0.002    0.002 _scalars.py:1(<module>)
     5842    0.002    0.000    0.002    0.000 models.py:132(has_nrt_meminfo)
      104    0.000    0.000    0.002    0.000 ir_utils.py:2175(resolve_func_from_module)
        2    0.000    0.000    0.002    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.002    0.002 bisect.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _csr.py:1(<module>)
       15    0.002    0.000    0.002    0.000 typing.py:1994(__init_subclass__)
       47    0.000    0.000    0.002    0.000 controlflow.py:211(_topo_order)
        5    0.000    0.000    0.002    0.000 ir.py:1012(infer_constant)
      203    0.001    0.000    0.002    0.000 templates.py:61(replace)
        1    0.000    0.000    0.002    0.002 arrayobj.py:4274(codegen)
     1234    0.001    0.000    0.002    0.000 base.py:138(append)
      494    0.001    0.000    0.002    0.000 interpreter.py:62(assign)
        1    0.000    0.000    0.002    0.002 _triinterpolate.py:1(<module>)
        1    0.000    0.000    0.002    0.002 npyimpl.py:1(<module>)
        1    0.000    0.000    0.002    0.002 context.py:45(wrap)
     4933    0.002    0.000    0.002    0.000 compiler_machinery.py:41(name)
       32    0.001    0.000    0.002    0.000 colors.py:416(to_rgba_array)
     1054    0.001    0.000    0.002    0.000 packer.py:137(<genexpr>)
     1113    0.002    0.000    0.002    0.000 values.py:870(add)
       64    0.001    0.000    0.002    0.000 contextlib.py:272(contextmanager)
      439    0.001    0.000    0.002    0.000 {built-in method fromkeys}
       47    0.000    0.000    0.002    0.000 typeinfer.py:1388(get_return_type)
      899    0.001    0.000    0.002    0.000 ffi.py:273(__del__)
        1    0.000    0.000    0.002    0.002 string.py:69(__init_subclass__)
       13    0.001    0.000    0.002    0.000 ir.py:69(_find_definition)
      289    0.001    0.000    0.002    0.000 ir.py:1045(__str__)
       47    0.001    0.000    0.002    0.000 typeinfer.py:1331(get_function_types)
        1    0.000    0.000    0.002    0.002 imputils.py:352(call_getiter)
      263    0.001    0.000    0.002    0.000 cgutils.py:1184(normalize_ir_text)
        1    0.000    0.000    0.002    0.002 abstract.py:1(<module>)
     5680    0.002    0.000    0.002    0.000 functions.py:262(key)
        1    0.000    0.000    0.002    0.002 functions.py:1(<module>)
      766    0.002    0.000    0.002    0.000 cpu.py:116(call_conv)
   138/43    0.000    0.000    0.002    0.000 ssa.py:457(_find_def_from_bottom)
     10/3    0.000    0.000    0.002    0.001 unicode.py:14(__get__)
       47    0.000    0.000    0.002    0.000 controlflow.py:634(_find_topo_order)
        1    0.000    0.000    0.002    0.002 c_lexer.py:1(<module>)
      843    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:982(find_spec)
      752    0.002    0.000    0.002    0.000 <frozen posixpath>:138(splitroot)
      203    0.000    0.000    0.002    0.000 instructions.py:419(__init__)
        1    0.000    0.000    0.002    0.002 typeref.py:1(<module>)
        1    0.000    0.000    0.002    0.002 expat.py:1(<module>)
      424    0.001    0.000    0.002    0.000 containers.py:259(__repr__)
      207    0.001    0.000    0.002    0.000 typeconv.py:49(set_compatible)
        1    0.000    0.000    0.002    0.002 struct.py:1(<module>)
        2    0.000    0.000    0.002    0.001 arrayobj.py:4023(iternext_numpy_getitem_any)
       65    0.000    0.000    0.002    0.000 cloudpickle.py:1042(_class_reduce)
       22    0.000    0.000    0.002    0.000 cgutils.py:395(alloca_once_value)
        1    0.000    0.000    0.002    0.002 arrayobj.py:480(getitem_arraynd_intp)
        1    0.000    0.000    0.002    0.002 templates.py:1(<module>)
     78/4    0.000    0.000    0.002    0.000 core.py:962(_parseCache)
       47    0.000    0.000    0.002    0.000 controlflow.py:726(__ne__)
       10    0.000    0.000    0.002    0.000 npyimpl.py:708(__init__)
     6669    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
       60    0.000    0.000    0.002    0.000 __init__.py:833(_open_file_or_url)
       79    0.000    0.000    0.002    0.000 funcdesc.py:87(lookup_module)
     2747    0.002    0.000    0.002    0.000 {method 'setdefault' of 'dict' objects}
     2776    0.001    0.000    0.002    0.000 builder.py:204(function)
        5    0.000    0.000    0.002    0.000 listobj.py:194(setitem)
     1331    0.001    0.000    0.002    0.000 byteflow.py:1718(advance_pc)
      685    0.001    0.000    0.002    0.000 <frozen posixpath>:60(isabs)
     6431    0.002    0.000    0.002    0.000 bytecode.py:310(__getitem__)
        1    0.000    0.000    0.002    0.002 arraydecl.py:1(<module>)
     1908    0.001    0.000    0.002    0.000 models.py:48(get_argument_type)
      203    0.000    0.000    0.002    0.000 instructions.py:422(descr)
        1    0.000    0.000    0.002    0.002 serialize.py:1(<module>)
        1    0.000    0.000    0.002    0.002 defchararray.py:1(<module>)
      375    0.001    0.000    0.002    0.000 __init__.py:457(_replace)
        1    0.000    0.000    0.002    0.002 scalars.py:1(<module>)
 3121/738    0.001    0.000    0.002    0.000 __init__.py:353(recursive_subclasses)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
      375    0.001    0.000    0.002    0.000 _collections.py:28(parse)
        1    0.000    0.000    0.002    0.002 datetime.py:1(<module>)
     3564    0.002    0.000    0.002    0.000 templates.py:268(__init__)
       94    0.000    0.000    0.002    0.000 byteflow.py:478(op_LOAD_ATTR)
      194    0.001    0.000    0.002    0.000 byteflow.py:1972(adapt_state_infos)
       10    0.000    0.000    0.002    0.000 extras.py:233(__init__)
     7673    0.002    0.000    0.002    0.000 ir.py:1112(__str__)
      586    0.002    0.000    0.002    0.000 _inspect.py:65(getargs)
     7814    0.002    0.000    0.002    0.000 common.py:27(_is_shutting_down)
       10    0.000    0.000    0.002    0.000 extras.py:237(getdoc)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.002    0.002 ufuncbuilder.py:1(<module>)
     2210    0.001    0.000    0.002    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.002    0.002 rangeobj.py:1(<module>)
        1    0.000    0.000    0.002    0.002 dviread.py:1(<module>)
      125    0.000    0.000    0.002    0.000 extending.py:325(__init__)
     4660    0.002    0.000    0.002    0.000 artist.py:1565(<genexpr>)
        1    0.000    0.000    0.002    0.002 calendar.py:1(<module>)
       67    0.000    0.000    0.002    0.000 <frozen abc>:110(register)
      385    0.001    0.000    0.002    0.000 _parser.py:372(_escape)
        1    0.000    0.000    0.002    0.002 _svdp.py:1(<module>)
      747    0.001    0.000    0.002    0.000 pathlib.py:429(_format_parsed_parts)
        7    0.000    0.000    0.002    0.000 arrayobj.py:3367(make_nditer_cls)
       24    0.000    0.000    0.002    0.000 typing.py:1575(__getitem__)
        2    0.000    0.000    0.002    0.001 codegen.py:1227(_module_pass_manager)
       93    0.000    0.000    0.002    0.000 dispatcher.py:329(get_overload)
       41    0.001    0.000    0.002    0.000 typeinfer.py:448(__call__)
    24/23    0.000    0.000    0.002    0.000 models.py:518(__init__)
      145    0.000    0.000    0.002    0.000 typing.py:317(_deduplicate)
        1    0.000    0.000    0.002    0.002 _threadsafety.py:1(<module>)
       90    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
       47    0.000    0.000    0.002    0.000 interpreter.py:760(peep_hole_list_to_tuple)
       33    0.000    0.000    0.002    0.000 typing.py:1417(copy_with)
        1    0.000    0.000    0.002    0.002 layout_engine.py:1(<module>)
       10    0.000    0.000    0.002    0.000 cgutils.py:900(if_zero)
        1    0.000    0.000    0.002    0.002 unicode.py:80(alphanums)
      351    0.001    0.000    0.002    0.000 lowering.py:751(try_static_impl)
      355    0.001    0.000    0.002    0.000 _compiler.py:216(_compile_charset)
       25    0.000    0.000    0.002    0.000 ast.py:34(parse)
     1992    0.002    0.000    0.002    0.000 {method 'clear' of 'frame' objects}
        1    0.000    0.000    0.002    0.002 blas.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _enums.py:1(<module>)
       36    0.000    0.000    0.002    0.000 __init__.py:2149(getLogger)
       47    0.000    0.000    0.002    0.000 controlflow.py:715(__eq__)
       65    0.000    0.000    0.002    0.000 cloudpickle.py:242(_should_pickle_by_reference)
     1502    0.002    0.000    0.002    0.000 bytecode.py:163(_unpack_opargs)
      189    0.001    0.000    0.002    0.000 transforms.py:293(has_multiple_backedges)
     5544    0.002    0.000    0.002    0.000 ansitowin32.py:22(__init__)
       16    0.000    0.000    0.002    0.000 typing.py:747(Optional)
        1    0.000    0.000    0.002    0.002 _base.py:537(_AxesBase)
     1440    0.002    0.000    0.002    0.000 {built-in method builtins.print}
       47    0.001    0.000    0.002    0.000 untyped_passes.py:589(run_pass)
     3173    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
   134/34    0.000    0.000    0.002    0.000 core.py:1913(__str__)
       47    0.001    0.000    0.002    0.000 byteflow.py:271(apply_changes)
      828    0.001    0.000    0.002    0.000 copyreg.py:98(__newobj__)
     6298    0.002    0.000    0.002    0.000 containers.py:243(key)
       90    0.001    0.000    0.002    0.000 <frozen zipimport>:64(__init__)
     1043    0.001    0.000    0.002    0.000 common.py:4(_encode_string)
      186    0.000    0.000    0.002    0.000 static_binop.py:14(match)
     1379    0.002    0.000    0.002    0.000 {method 'getvalue' of '_io.StringIO' objects}
     4654    0.002    0.000    0.002    0.000 debuginfo.py:16(suspend_emission)
        1    0.000    0.000    0.002    0.002 figure.py:118(FigureBase)
     4398    0.002    0.000    0.002    0.000 abstract.py:118(__str__)
       66    0.001    0.000    0.002    0.000 core.py:4486(__init__)
  226/104    0.001    0.000    0.002    0.000 ir_utils.py:2185(resolve_mod)
    154/1    0.001    0.000    0.002    0.002 _mathtext_data.py:1723(_normalize_stix_fontcodes)
        1    0.000    0.000    0.002    0.002 cgutils.py:890(guard_memory_error)
        8    0.000    0.000    0.002    0.000 core.py:2886(_generateDefaultName)
     2056    0.001    0.000    0.002    0.000 typeinfer.py:525(<genexpr>)
      160    0.001    0.000    0.002    0.000 shape_base.py:612(column_stack)
        1    0.000    0.000    0.002    0.002 TiffTags.py:1(<module>)
       41    0.000    0.000    0.002    0.000 typeinfer.py:430(__call__)
       38    0.000    0.000    0.002    0.000 getlimits.py:111(_float_to_str)
        3    0.000    0.000    0.002    0.001 npyimpl.py:96(update_indices)
    10341    0.002    0.000    0.002    0.000 ir.py:276(__contains__)
      905    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     1358    0.002    0.000    0.002    0.000 functools.py:65(wraps)
     1228    0.001    0.000    0.002    0.000 context.py:545(insert_function)
       94    0.001    0.000    0.002    0.000 inline_closurecall.py:310(__init__)
       28    0.001    0.000    0.002    0.000 ffi.py:10(_make_opaque_ref)
       47    0.001    0.000    0.002    0.000 byteflow.py:225(get_used_phis_per_state)
       31    0.000    0.000    0.002    0.000 context.py:328(meminfo_data)
       18    0.000    0.000    0.002    0.000 interpreter.py:2610(op_FOR_ITER)
       47    0.000    0.000    0.002    0.000 ir_utils.py:2221(enforce_no_phis)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
       82    0.000    0.000    0.002    0.000 containers.py:170(_make_homogeneous_tuple)
     1391    0.002    0.000    0.002    0.000 {built-in method sys.exc_info}
     1502    0.002    0.000    0.002    0.000 bytecode.py:81(__init__)
        1    0.000    0.000    0.002    0.002 ImageMode.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _pocketfft.py:1(<module>)
       45    0.000    0.000    0.002    0.000 module.py:151(declare_intrinsic)
     5544    0.002    0.000    0.002    0.000 ansitowin32.py:121(should_wrap)
       87    0.000    0.000    0.002    0.000 typeinfer.py:1030(seed_type)
       65    0.000    0.000    0.002    0.000 instructions.py:575(descr)
      732    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:48(_new_module)
      171    0.001    0.000    0.002    0.000 ir.py:425(call)
