LebwohlLasher.py: Size: 20, Steps: 1000, Exp. reps: 1, T*: 0.650: Order: 0.730, Mean ratio : 0.406, Time: 2.104019 s ± 0.000000 s
         9551497 function calls (9054126 primitive calls) in 11.188 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      109    0.000    0.000    0.001    0.000 byteflow.py:521(op_STORE_FAST)
      284    0.001    0.000    0.001    0.000 context.py:541(insert_attributes)
      139    0.000    0.000    0.001    0.000 core.py:1973(__eq__)
     2392    0.001    0.000    0.001    0.000 compiler_machinery.py:280(debug_print)
  433/332    0.000    0.000    0.001    0.000 typing.py:1285(__hash__)
     2454    0.001    0.000    0.001    0.000 types.py:353(__init__)
       50    0.000    0.000    0.001    0.000 byteflow.py:867(op_RETURN_VALUE)
       46    0.000    0.000    0.001    0.000 untyped_passes.py:1805(run_pass)
        1    0.000    0.000    0.001    0.001 __init__.py:809(copy)
     1697    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
      272    0.000    0.000    0.001    0.000 _parser.py:231(__init__)
       34    0.000    0.000    0.001    0.000 base.py:388(insert_user_function)
        1    0.000    0.000    0.001    0.001 numbers.py:550(_implement_integer_operators)
     1074    0.001    0.000    0.001    0.000 dis.py:671(findlinestarts)
       34    0.000    0.000    0.001    0.000 dispatcher.py:294(add_overload)
      830    0.001    0.000    0.001    0.000 enum.py:59(_is_sunder)
     1294    0.001    0.000    0.001    0.000 __init__.py:674(_set)
      789    0.001    0.000    0.001    0.000 _parser.py:172(__setitem__)
      747    0.000    0.000    0.001    0.000 pathlib.py:429(_format_parsed_parts)
        1    0.000    0.000    0.001    0.001 TiffTags.py:431(_populate)
      357    0.000    0.000    0.001    0.000 base.py:1194(__getattr__)
      156    0.000    0.000    0.001    0.000 cgutils.py:460(if_unlikely)
     3691    0.001    0.000    0.001    0.000 abstract.py:158(is_precise)
        1    0.000    0.000    0.001    0.001 mathdecl.py:138(Math_frexp)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:360(_get_scalar_type_map)
      690    0.001    0.000    0.001    0.000 _mathtext_data.py:1725(<genexpr>)
      893    0.000    0.000    0.001    0.000 ssa.py:295(on_assign)
       65    0.001    0.000    0.001    0.000 {built-in method _hashlib.openssl_sha1}
    57/12    0.000    0.000    0.001    0.000 functools.py:685(_c3_mro)
       37    0.000    0.000    0.001    0.000 transforms.py:1334(__init_subclass__)
     1997    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
       15    0.000    0.000    0.001    0.000 typing.py:1546(__getitem__)
      186    0.000    0.000    0.001    0.000 <frozen _collections_abc>:1022(__iter__)
       12    0.000    0.000    0.001    0.000 containers.py:316(__init__)
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
       46    0.001    0.000    0.001    0.000 interpreter.py:1236(peep_hole_split_at_pop_block)
     2626    0.001    0.000    0.001    0.000 values.py:1064(align)
      187    0.001    0.000    0.001    0.000 byteflow.py:2036(__init__)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:3152(ArrowStyle)
     1666    0.001    0.000    0.001    0.000 {built-in method sys.getrecursionlimit}
      351    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1231(_resolve_name)
        1    0.000    0.000    0.001    0.001 artist.py:1415(ArtistInspector)
       52    0.000    0.000    0.001    0.000 core.py:894(__init__)
        1    0.000    0.000    0.001    0.001 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.001    0.001 typeinfer.py:1(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:150(MarkerStyle)
        2    0.000    0.000    0.001    0.000 arrayobj.py:3771(init_specific)
        5    0.000    0.000    0.001    0.000 lowering.py:853(default_handler)
     2704    0.001    0.000    0.001    0.000 dis.py:195(_deoptop)
        1    0.000    0.000    0.001    0.001 scale.py:737(_get_scale_docs)
      790    0.000    0.000    0.001    0.000 typeinfer.py:1221(<genexpr>)
       92    0.000    0.000    0.001    0.000 controlflow.py:65(__eq__)
      112    0.001    0.000    0.001    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 ansi.py:1(<module>)
      271    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
       22    0.000    0.000    0.001    0.000 core.py:4037(_generateDefaultName)
     3700    0.001    0.000    0.001    0.000 typeinfer.py:126(getone)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
       14    0.000    0.000    0.001    0.000 __init__.py:199(split)
      131    0.000    0.000    0.001    0.000 ir_utils.py:1678(find_const)
       29    0.000    0.000    0.001    0.000 pathlib.py:200(_select_from)
        4    0.000    0.000    0.001    0.000 randomimpl.py:51(get_state_ptr)
      692    0.000    0.000    0.001    0.000 typeinfer.py:1118(propagate_refined_type)
     1021    0.001    0.000    0.001    0.000 types.py:137(gep)
     1562    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:158(__init__)
       10    0.000    0.000    0.001    0.000 pythonapi.py:1319(if_object_ok)
      353    0.001    0.000    0.001    0.000 types.py:452(_to_string)
        1    0.000    0.000    0.001    0.001 tupleobj.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1569(_IPv4Constants)
       63    0.000    0.000    0.001    0.000 instructions.py:570(__init__)
        1    0.000    0.000    0.001    0.001 event.py:1(<module>)
        2    0.000    0.000    0.001    0.000 __init__.py:518(_get_config_or_cache_dir)
        8    0.000    0.000    0.001    0.000 mathimpl.py:131(float_impl)
       82    0.000    0.000    0.001    0.000 npyimpl.py:738(register_ufunc_kernel)
     1071    0.001    0.000    0.001    0.000 models.py:139(<genexpr>)
       21    0.000    0.000    0.001    0.000 dataclasses.py:760(_get_field)
     1563    0.001    0.000    0.001    0.000 _parser.py:113(__init__)
     1098    0.001    0.000    0.001    0.000 ir.py:591(<genexpr>)
     1092    0.000    0.000    0.001    0.000 _parser.py:83(groups)
     2480    0.001    0.000    0.001    0.000 types.py:360(__getitem__)
        6    0.000    0.000    0.001    0.000 tupleobj.py:346(static_getitem_tuple)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1814(Parser)
       46    0.001    0.000    0.001    0.000 {method 'flush' of 'zlib.Compress' objects}
        1    0.000    0.000    0.001    0.001 _constrained_layout.py:1(<module>)
        8    0.000    0.000    0.001    0.000 tokenize.py:376(read_or_stop)
        6    0.000    0.000    0.001    0.000 containers.py:202(__unliteral__)
        1    0.000    0.000    0.001    0.001 llvm_pass_timings.py:1(<module>)
      552    0.000    0.000    0.001    0.000 values.py:1057(_expand)
      605    0.000    0.000    0.001    0.000 _inspect.py:13(ismethod)
        3    0.000    0.000    0.001    0.000 npyimpl.py:96(update_indices)
     1738    0.001    0.000    0.001    0.000 llvm_pass_timings.py:292(record)
        1    0.000    0.000    0.001    0.001 ticker.py:2271(LogLocator)
        8    0.001    0.000    0.001    0.000 {method 'readline' of '_io.BufferedReader' objects}
       28    0.000    0.000    0.001    0.000 interpreter.py:2322(op_LOAD_DEREF)
      178    0.001    0.000    0.001    0.000 inline_closurecall.py:1591(__init__)
        1    0.000    0.000    0.001    0.001 model.py:1(<module>)
     1760    0.001    0.000    0.001    0.000 {method 'pop' of 'collections.deque' objects}
      155    0.000    0.000    0.001    0.000 extending.py:370(__repr__)
     1122    0.001    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
        3    0.000    0.000    0.001    0.000 array_exprs.py:343(_fix_invalid_lineno_ranges)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1502(__init__)
        1    0.000    0.000    0.001    0.001 dufunc.py:1(<module>)
      187    0.000    0.000    0.001    0.000 interpreter.py:1868(insert_block)
       13    0.000    0.000    0.001    0.000 npytypes.py:354(views)
       45    0.000    0.000    0.001    0.000 compiler_machinery.py:419(make_festive)
        1    0.000    0.000    0.001    0.001 builder.py:189(IRBuilder)
     1444    0.001    0.000    0.001    0.000 ir_utils.py:1535(require)
       11    0.000    0.000    0.001    0.000 version.py:47(parse)
      183    0.000    0.000    0.001    0.000 weakref.py:427(__setitem__)
        2    0.000    0.000    0.001    0.000 tupleobj.py:377(tuple_to_tuple)
       74    0.001    0.000    0.001    0.000 weakref.py:568(__init__)
       29    0.000    0.000    0.001    0.000 interpreter.py:2654(op_BUILD_TUPLE)
      184    0.000    0.000    0.001    0.000 compiler_machinery.py:227(_debug_init)
      910    0.000    0.000    0.001    0.000 typing.py:1279(__eq__)
       46    0.000    0.000    0.001    0.000 interpreter.py:1344(__init__)
        2    0.000    0.000    0.001    0.000 imputils.py:286(is_valid)
      119    0.000    0.000    0.001    0.000 byteflow.py:1939(make_null)
       92    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      568    0.000    0.000    0.001    0.000 instructions.py:26(module)
      782    0.000    0.000    0.001    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:1(<module>)
     3034    0.001    0.000    0.001    0.000 value.py:125(is_global)
      384    0.000    0.000    0.001    0.000 socket.py:94(<lambda>)
        1    0.000    0.000    0.001    0.001 abstract.py:406(Literal)
     1371    0.001    0.000    0.001    0.000 typing.py:1273(<genexpr>)
        1    0.000    0.000    0.001    0.001 listobj.py:68(fix_index)
     1826    0.001    0.000    0.001    0.000 ir.py:910(get_targets)
    379/1    0.001    0.000    0.001    0.001 __config__.py:19(_cleanup)
     2610    0.001    0.000    0.001    0.000 byteflow.py:1934(in_with)
       46    0.000    0.000    0.001    0.000 typeinfer.py:1341(_unify_return_types)
     2751    0.001    0.000    0.001    0.000 analysis.py:141(<genexpr>)
      547    0.000    0.000    0.001    0.000 templates.py:127(as_function)
      344    0.001    0.000    0.001    0.000 npytypes.py:514(is_precise)
       14    0.000    0.000    0.001    0.000 core.py:5835(__init__)
       13    0.000    0.000    0.001    0.000 textwrap.py:470(indent)
       19    0.000    0.000    0.001    0.000 artist.py:24(_prevent_rasterization)
      221    0.000    0.000    0.001    0.000 cgutils.py:228(_get_be_type)
      150    0.001    0.000    0.001    0.000 __init__.py:595(__init__)
       29    0.000    0.000    0.001    0.000 byteflow.py:1274(op_BUILD_TUPLE)
     3493    0.001    0.000    0.001    0.000 templates.py:45(return_type)
       38    0.000    0.000    0.001    0.000 byteflow.py:1449(_binaryop)
      203    0.000    0.000    0.001    0.000 ir.py:1274(copy)
      800    0.000    0.000    0.001    0.000 __init__.py:970(<lambda>)
       16    0.000    0.000    0.001    0.000 npytypes.py:470(copy)
        1    0.000    0.000    0.001    0.001 lex.py:1(<module>)
     1215    0.000    0.000    0.001    0.000 ir_utils.py:2358(is_setup_with)
      990    0.001    0.000    0.001    0.000 {method 'with_traceback' of 'BaseException' objects}
        1    0.000    0.000    0.001    0.001 ufunc_db.py:28(get_ufuncs)
       94    0.000    0.000    0.001    0.000 ir.py:493(getattr)
      325    0.000    0.000    0.001    0.000 function_base.py:465(_needs_add_docstring)
      131    0.000    0.000    0.001    0.000 _parser.py:312(_class_escape)
        1    0.000    0.000    0.001    0.001 arrayobj.py:326(_getitem_array_single_int)
      112    0.000    0.000    0.001    0.000 builtins.py:957(generic)
       51    0.000    0.000    0.001    0.000 weakref.py:164(__setitem__)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
     1920    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
      104    0.000    0.000    0.001    0.000 ir.py:395(binop)
     1506    0.001    0.000    0.001    0.000 compiler.py:360(__setattr__)
       14    0.000    0.000    0.001    0.000 typing.py:1560(__getitem_inner__)
        1    0.000    0.000    0.001    0.001 core.py:3712(ParseExpression)
       27    0.000    0.000    0.001    0.000 artist.py:45(allow_rasterization)
      138    0.000    0.000    0.001    0.000 abstract.py:40(__init__)
     2664    0.001    0.000    0.001    0.000 {built-in method builtins.vars}
      397    0.000    0.000    0.001    0.000 <frozen _collections_abc>:868(__iter__)
     2579    0.001    0.000    0.001    0.000 typeinfer.py:119(defined)
       46    0.000    0.000    0.001    0.000 cpu.py:170(post_lowering)
        8    0.000    0.000    0.001    0.000 _version.py:55(__init__)
        1    0.000    0.000    0.001    0.001 listobj.py:305(get_dtor)
      364    0.000    0.000    0.001    0.000 <frozen genericpath>:133(_splitext)
       46    0.000    0.000    0.001    0.000 controlflow.py:223(_in_loops)
       30    0.000    0.000    0.001    0.000 cgutils.py:472(increment_index)
     2024    0.001    0.000    0.001    0.000 misc.py:181(key)
       16    0.000    0.000    0.001    0.000 consts.py:89(_infer_call)
       70    0.000    0.000    0.001    0.000 functools.py:850(register)
      283    0.001    0.000    0.001    0.000 ir.py:144(count_spaces)
        1    0.000    0.000    0.001    0.001 typeconv.py:1(<module>)
       11    0.000    0.000    0.001    0.000 core.py:1705(__call__)
        7    0.000    0.000    0.001    0.000 mathimpl.py:98(call_fp_intrinsic)
        1    0.000    0.000    0.001    0.001 lobpcg.py:1(<module>)
       11    0.000    0.000    0.001    0.000 version.py:188(__init__)
       24    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.001    0.001 controlflow.py:1(<module>)
        4    0.000    0.000    0.001    0.000 core.py:1486(__mul__)
       66    0.000    0.000    0.001    0.000 imputils.py:55(decorate)
     1513    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
  306/282    0.000    0.000    0.001    0.000 results.py:171(__init__)
       52    0.000    0.000    0.001    0.000 ipaddress.py:1920(__init__)
        1    0.000    0.000    0.001    0.001 enumdecl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _data.py:1(<module>)
        8    0.000    0.000    0.001    0.000 core.py:585(_setResultsName)
        1    0.000    0.000    0.001    0.001 castgraph.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobj.py:275(define_dtor)
        4    0.000    0.000    0.001    0.000 cgutils.py:1225(create_constant_array)
       72    0.000    0.000    0.001    0.000 array_exprs.py:66(_match_array_expr)
        1    0.000    0.000    0.001    0.001 cycler.py:1(<module>)
       45    0.000    0.000    0.001    0.000 types.py:175(_to_string)
      404    0.000    0.000    0.001    0.000 module.py:145(get_unique_name)
        6    0.000    0.000    0.001    0.000 npydecl.py:643(generic)
       15    0.000    0.000    0.001    0.000 abstract.py:253(unify)
       10    0.000    0.000    0.001    0.000 typeof.py:269(_typeof_nb_type)
        1    0.000    0.000    0.001    0.001 numbers.py:176(int_truediv_impl)
        1    0.001    0.001    0.001    0.001 _color_data.py:1(<module>)
      561    0.000    0.000    0.001    0.000 abstract.py:28(_on_type_disposal)
       19    0.000    0.000    0.001    0.000 inline_closurecall.py:1032(_inline_arraycall)
        1    0.000    0.000    0.001    0.001 ufunc_db.py:48(_fill_ufunc_db)
        5    0.000    0.000    0.001    0.000 overloads.py:177(register_reflected_overload)
       27    0.000    0.000    0.001    0.000 interpreter.py:2634(op_BINARY_SUBSCR)
       75    0.000    0.000    0.001    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.001    0.001 targets.py:1(<module>)
     2933    0.001    0.000    0.001    0.000 interpreter.py:1770(current_scope)
      168    0.000    0.000    0.001    0.000 inline_closurecall.py:192(_inline_stencil)
      143    0.000    0.000    0.001    0.000 collections.py:43(generic)
     1946    0.001    0.000    0.001    0.000 {method 'update' of 'set' objects}
      727    0.000    0.000    0.001    0.000 enum.py:70(_is_internal_class)
       30    0.000    0.000    0.001    0.000 _inspect.py:140(formatargspec)
        2    0.000    0.000    0.001    0.000 builtins.py:233(min_vararg)
      942    0.000    0.000    0.001    0.000 utils.py:281(__len__)
      605    0.000    0.000    0.001    0.000 _inspect.py:26(isfunction)
     1249    0.001    0.000    0.001    0.000 {built-in method _abc.get_cache_token}
       23    0.000    0.000    0.001    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.001    0.001 legendre.py:1(<module>)
        1    0.000    0.000    0.001    0.001 externals.py:108(install)
      168    0.000    0.000    0.001    0.000 inline_closurecall.py:163(_inline_reduction)
       46    0.000    0.000    0.001    0.000 errors.py:530(__exit__)
       78    0.000    0.000    0.001    0.000 core.py:4038(<genexpr>)
       10    0.000    0.000    0.001    0.000 dispatcher.py:679(typeof_pyval)
        1    0.000    0.000    0.001    0.001 externals.py:124(_do_install)
       46    0.000    0.000    0.001    0.000 controlflow.py:698(_find_in_loops)
       28    0.000    0.000    0.001    0.000 models.py:82(load_from_data_pointer)
        1    0.000    0.000    0.001    0.001 orcjit.py:1(<module>)
       86    0.000    0.000    0.001    0.000 containers.py:128(is_homogeneous)
     3978    0.001    0.000    0.001    0.000 context.py:661(<lambda>)
      364    0.000    0.000    0.001    0.000 __init__.py:314(_from_text)
        2    0.000    0.000    0.001    0.000 builtins.py:193(do_minmax)
       19    0.000    0.000    0.001    0.000 path.py:99(__init__)
        2    0.000    0.000    0.001    0.000 base.py:646(get_argument_value)
        6    0.000    0.000    0.001    0.000 npyimpl.py:140(_load_effective_address)
        1    0.000    0.000    0.001    0.001 _meta.py:1(<module>)
      437    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
      364    0.000    0.000    0.001    0.000 _collections.py:20(__missing__)
     1005    0.001    0.000    0.001    0.000 instructions.py:119(args)
       46    0.000    0.000    0.001    0.000 typed_passes.py:127(legalize_return_type)
       12    0.000    0.000    0.001    0.000 numbers.py:35(int_add_impl)
        1    0.000    0.000    0.001    0.001 _constants.py:1(<module>)
       33    0.000    0.000    0.001    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
     2029    0.001    0.000    0.001    0.000 context.py:40(_require_nrt)
       13    0.000    0.000    0.001    0.000 core.py:8389(__init__)
       10    0.000    0.000    0.001    0.000 path.py:191(_create_closed)
        2    0.000    0.000    0.001    0.000 models.py:1252(__init__)
      130    0.000    0.000    0.001    0.000 colors.py:980(__init__)
      700    0.000    0.000    0.001    0.000 enum.py:202(__get__)
        2    0.000    0.000    0.001    0.000 builtins.py:336(number_constructor)
       66    0.000    0.000    0.001    0.000 typing.py:1584(<genexpr>)
      167    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:823(_module_repr_from_spec)
        2    0.000    0.000    0.001    0.000 models.py:217(from_argument)
     1490    0.001    0.000    0.001    0.000 ir.py:264(define)
        4    0.000    0.000    0.001    0.000 dataclasses.py:882(_hash_add)
      576    0.000    0.000    0.001    0.000 analysis.py:607(rewrite_array_ndim)
      147    0.000    0.000    0.001    0.000 TiffTags.py:35(__new__)
      375    0.000    0.000    0.001    0.000 __init__.py:447(_make)
      576    0.001    0.000    0.001    0.000 {built-in method posix._path_normpath}
        2    0.000    0.000    0.001    0.000 builtins.py:197(binary_minmax)
       22    0.000    0.000    0.001    0.000 core.py:1013(reset_cache)
       19    0.000    0.000    0.001    0.000 typing.py:1123(_generic_init_subclass)
     1150    0.001    0.000    0.001    0.000 controlflow.py:134(set_entry_point)
       20    0.000    0.000    0.001    0.000 builtins.py:144(choose_result_int)
       48    0.000    0.000    0.001    0.000 enum.py:1035(_find_new_)
      545    0.000    0.000    0.001    0.000 rcsetup.py:191(validator)
        3    0.000    0.000    0.001    0.000 npyimpl.py:129(create_iter_indices)
       28    0.000    0.000    0.001    0.000 pathlib.py:1065(_make_child_relpath)
       12    0.000    0.000    0.001    0.000 interpreter.py:2896(op_RETURN_CONST)
      307    0.000    0.000    0.001    0.000 ir_utils.py:1875(is_operator_or_getitem)
      184    0.000    0.000    0.001    0.000 controlflow.py:80(_non_empty_items)
       46    0.000    0.000    0.001    0.000 type_annotations.py:56(__init__)
      183    0.000    0.000    0.001    0.000 textwrap.py:482(prefixed_lines)
      239    0.001    0.000    0.001    0.000 extending.py:202(_overload_method_common)
       12    0.000    0.000    0.001    0.000 templates.py:1216(generic)
       23    0.000    0.000    0.001    0.000 byteflow.py:852(op_JUMP_BACKWARD)
        1    0.000    0.000    0.001    0.001 arraysetops.py:1(<module>)
      542    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        5    0.000    0.000    0.000    0.000 arrayobj.py:4374(ol_np_empty)
        1    0.000    0.000    0.000    0.000 enumimpl.py:1(<module>)
       85    0.000    0.000    0.000    0.000 typeinfer.py:1504(typeof_arg)
      375    0.000    0.000    0.000    0.000 __init__.py:196(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
     2626    0.000    0.000    0.000    0.000 values.py:1073(dereferenceable)
        3    0.000    0.000    0.000    0.000 core.py:1635(__invert__)
      235    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
       45    0.000    0.000    0.000    0.000 typing.py:1004(_typevar_subst)
     1319    0.000    0.000    0.000    0.000 byteflow.py:52(__init__)
        1    0.000    0.000    0.000    0.000 environment.py:1(<module>)
     1629    0.000    0.000    0.000    0.000 ir.py:890(get_targets)
        1    0.000    0.000    0.000    0.000 polynomial_core.py:1(<module>)
      786    0.000    0.000    0.000    0.000 types.py:519(gep)
      233    0.000    0.000    0.000    0.000 ir.py:1024(__repr__)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:1(<module>)
       46    0.000    0.000    0.000    0.000 ir.py:1396(__init__)
      772    0.000    0.000    0.000    0.000 types.py:170(__init__)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
        3    0.000    0.000    0.000    0.000 core.py:4890(__init__)
      150    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        3    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
      349    0.000    0.000    0.000    0.000 ir.py:63(__str__)
       23    0.000    0.000    0.000    0.000 templates.py:1210(wrapper)
        7    0.000    0.000    0.000    0.000 randomimpl.py:90(get_array_ptr)
     2784    0.000    0.000    0.000    0.000 inspect.py:3085(parameters)
    477/1    0.000    0.000    0.000    0.000 __config__.py:14(_cleanup)
     12/2    0.000    0.000    0.000    0.000 core.py:1546(makeOptionalList)
      184    0.000    0.000    0.000    0.000 compiler_machinery.py:177(__init__)
        2    0.000    0.000    0.000    0.000 api.py:433(_get_cached_btype)
      144    0.000    0.000    0.000    0.000 listdecl.py:114(generic)
      110    0.000    0.000    0.000    0.000 scalars.py:32(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       12    0.000    0.000    0.000    0.000 cgutils.py:794(_scalar_pred_against_zero)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:1(<module>)
      323    0.000    0.000    0.000    0.000 context.py:528(_remove_global)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3446(compute_pointer)
       16    0.000    0.000    0.000    0.000 interpreter.py:2770(_inplace_binop)
        1    0.000    0.000    0.000    0.000 externals.py:1(<module>)
      120    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        4    0.000    0.000    0.000    0.000 builtins.py:815(resolve___call__)
      116    0.000    0.000    0.000    0.000 lowering.py:746(cast_result)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2793(NavigationToolbar2)
       46    0.000    0.000    0.000    0.000 inspect.py:402(isgeneratorfunction)
       40    0.000    0.000    0.000    0.000 colors.py:1162(__init__)
       92    0.000    0.000    0.000    0.000 ir.py:1162(__init__)
       27    0.000    0.000    0.000    0.000 byteflow.py:1099(op_BINARY_SUBSCR)
     2428    0.000    0.000    0.000    0.000 debuginfo.py:70(mark_location)
       19    0.000    0.000    0.000    0.000 numbers.py:624(real_mul_impl)
       69    0.000    0.000    0.000    0.000 imputils.py:42(_decorate_attr)
        1    0.000    0.000    0.000    0.000 tokens.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ir.py:25(Loc)
        4    0.000    0.000    0.000    0.000 containers.py:174(_make_heterogeneous_tuple)
     1471    0.000    0.000    0.000    0.000 bytecode.py:317(label_marker)
     2626    0.000    0.000    0.000    0.000 values.py:1082(dereferenceable_or_null)
       92    0.000    0.000    0.000    0.000 dis.py:172(_get_code_object)
      568    0.000    0.000    0.000    0.000 values.py:615(__hash__)
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
        5    0.000    0.000    0.000    0.000 npyfuncs.py:918(np_real_cos_impl)
       56    0.000    0.000    0.000    0.000 context.py:683(unify_types)
       36    0.000    0.000    0.000    0.000 rcsetup.py:772(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:153(_ensure_llvm)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
        1    0.000    0.000    0.000    0.000 target_extension.py:1(<module>)
      512    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
     1449    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       46    0.000    0.000    0.000    0.000 analysis.py:702(must_use_alloca)
     1471    0.000    0.000    0.000    0.000 bytecode.py:81(__init__)
       78    0.000    0.000    0.000    0.000 util.py:110(get)
        2    0.000    0.000    0.000    0.000 cgutils.py:970(memset)
        1    0.000    0.000    0.000    0.000 type_annotations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 eh.py:1(<module>)
        2    0.000    0.000    0.000    0.000 nrtdynmod.py:111(_define_atomic_inc_dec)
      166    0.000    0.000    0.000    0.000 builtins.py:544(generic)
      828    0.000    0.000    0.000    0.000 itanium_mangler.py:75(<genexpr>)
       46    0.000    0.000    0.000    0.000 controlflow.py:199(_exit_points)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
     2364    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
     1084    0.000    0.000    0.000    0.000 typeinfer.py:44(__init__)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1339(return_none)
     1046    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 codegen.py:1430(initialize_llvm)
       92    0.000    0.000    0.000    0.000 dis.py:415(_parse_exception_table)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
     1700    0.000    0.000    0.000    0.000 ir.py:31(__init__)
       93    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
      282    0.000    0.000    0.000    0.000 ffi.py:363(__enter__)
        1    0.000    0.000    0.000    0.000 _interface.py:1(<module>)
     1156    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        4    0.000    0.000    0.000    0.000 __init__.py:613(gen_candidates)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
       34    0.000    0.000    0.000    0.000 functools.py:859(<lambda>)
       28    0.000    0.000    0.000    0.000 byteflow.py:468(op_LOAD_DEREF)
      304    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       23    0.000    0.000    0.000    0.000 core.py:5165(__init__)
       12    0.000    0.000    0.000    0.000 numbers.py:1295(integer_to_float)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
        9    0.000    0.000    0.000    0.000 numbers.py:314(int_slt_impl)
      107    0.000    0.000    0.000    0.000 registry.py:9(wraps)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      276    0.000    0.000    0.000    0.000 compiler_machinery.py:386(walk)
        1    0.000    0.000    0.000    0.000 _bsr.py:1(<module>)
       72    0.000    0.000    0.000    0.000 typeconv.py:66(get_pointer)
     1570    0.000    0.000    0.000    0.000 values.py:1160(is_terminated)
     1463    0.000    0.000    0.000    0.000 targetconfig.py:252(_guard_option)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        5    0.000    0.000    0.000    0.000 extending.py:39(decorate)
