LebwohlLasher.py: Size: 20, Steps: 1000, Exp. reps: 1, T*: 0.650: Order: 0.806, Mean ratio : 0.410, Time: 3.863962 s ± 0.000000 s
         9130968 function calls (8727914 primitive calls) in 12.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       45    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
      303    0.000    0.000    0.000    0.000 typeinfer.py:123(get)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
      332    0.000    0.000    0.000    0.000 callconv.py:865(_get_excinfo_argument)
       35    0.000    0.000    0.000    0.000 __init__.py:255(escape)
        2    0.000    0.000    0.000    0.000 hashing.py:566(_gen_siphash)
        1    0.000    0.000    0.000    0.000 typeof.py:17(Purpose)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1347(MouseButton)
       10    0.000    0.000    0.000    0.000 typing.py:1442(__mro_entries__)
      222    0.000    0.000    0.000    0.000 templates.py:1268(Template)
        8    0.000    0.000    0.000    0.000 scalars.py:46(cast_python_value)
        5    0.000    0.000    0.000    0.000 listobj.py:121(incref_value)
       18    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
        9    0.000    0.000    0.000    0.000 npyfuncs.py:28(_check_arity_and_homogeneity)
        1    0.000    0.000    0.000    0.000 c_parser.py:17(CParser)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 context.py:162(meminfo_alloc_aligned_unchecked)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2780(_Mode)
        6    0.000    0.000    0.000    0.000 core.py:5958(<lambda>)
        4    0.000    0.000    0.000    0.000 instructions.py:298(descr)
      235    0.000    0.000    0.000    0.000 instructions.py:230(return_value)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 Image.py:194(Dither)
       72    0.000    0.000    0.000    0.000 typed_passes.py:190(get_analysis_usage)
       48    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        2    0.000    0.000    0.000    0.000 rcsetup.py:466(_validate_papersize)
      288    0.000    0.000    0.000    0.000 typed_passes.py:42(fallback_context)
      132    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
       41    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
        2    0.000    0.000    0.000    0.000 arraydecl.py:521(resolve_ravel)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
      181    0.000    0.000    0.000    0.000 cpu.py:113(codegen)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
      544    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       21    0.000    0.000    0.000    0.000 mathimpl.py:139(unary_math_extern)
      180    0.000    0.000    0.000    0.000 rcsetup.py:70(func)
      111    0.000    0.000    0.000    0.000 types.py:490(packed)
        1    0.000    0.000    0.000    0.000 results.py:17(_ParseResultsWithOffset)
        6    0.000    0.000    0.000    0.000 numpy_support.py:253(resolve_output_type)
        2    0.000    0.000    0.000    0.000 __init__.py:132(__getattr__)
      131    0.000    0.000    0.000    0.000 typeinfer.py:1522(sentry_modified_builtin)
      513    0.000    0.000    0.000    0.000 interpreter.py:1786(code_cellvars)
        1    0.000    0.000    0.000    0.000 commontypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:32(PolarTransform)
        8    0.000    0.000    0.000    0.000 context.py:44(_check_null_result)
        1    0.000    0.000    0.000    0.000 image.py:1047(NonUniformImage)
        1    0.000    0.000    0.000    0.000 builtins.py:225(BinOpTrueDiv)
        2    0.000    0.000    0.000    0.000 base.py:404(get_external_function_type)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:264(get_aliased_and_aliases)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       13    0.000    0.000    0.000    0.000 ir.py:758(__str__)
        1    0.000    0.000    0.000    0.000 gridspec.py:521(SubplotSpec)
       20    0.000    0.000    0.000    0.000 pythonapi.py:38(lookup)
        3    0.000    0.000    0.000    0.000 rangeobj.py:15(make_range_iterator)
       28    0.000    0.000    0.000    0.000 scalars.py:18(parse_integer_bitwidth)
        1    0.000    0.000    0.000    0.000 static_raise.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _dtype.py:34(__str__)
       75    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 __init__.py:1292(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:5867(np_concatenate)
        2    0.000    0.000    0.000    0.000 npydecl.py:516(_sequence_of_arrays)
        1    0.000    0.000    0.000    0.000 shutil.py:1422(get_terminal_size)
       28    0.000    0.000    0.000    0.000 rcsetup.py:487(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 byteflow.py:31(CALL_INTRINSIC_1_Operand)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
      209    0.000    0.000    0.000    0.000 base.py:806(get_dummy_type)
        1    0.000    0.000    0.000    0.000 _methods.py:135(_var)
      7/3    0.000    0.000    0.000    0.000 array_exprs.py:266(_arr_expr_to_ast)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
       84    0.000    0.000    0.000    0.000 templates.py:1310(<genexpr>)
        4    0.000    0.000    0.000    0.000 models.py:197(as_data)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 pathlib.py:628(with_name)
        1    0.000    0.000    0.000    0.000 instructions.py:781(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:3873(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 builtins.py:285(BitwiseShiftOperation)
      383    0.000    0.000    0.000    0.000 types.py:441(__init__)
       72    0.000    0.000    0.000    0.000 untyped_passes.py:1680(get_analysis_usage)
      157    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
      664    0.000    0.000    0.000    0.000 enum.py:1185(__init__)
       25    0.000    0.000    0.000    0.000 dispatcher.py:709(_callback_add_compiler_timer)
       17    0.000    0.000    0.000    0.000 npytypes.py:263(__init__)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
       40    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        1    0.000    0.000    0.000    0.000 plyparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:317(build_backend_type)
       62    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
        5    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
       12    0.000    0.000    0.000    0.000 ir.py:405(inplace_binop)
       28    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
       25    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
      102    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
      378    0.000    0.000    0.000    0.000 contextlib.py:443(__enter__)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4444(ol_array_zero_fill)
       19    0.000    0.000    0.000    0.000 misc.py:297(__init__)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
      100    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
       41    0.000    0.000    0.000    0.000 weakref.py:133(__getitem__)
       16    0.000    0.000    0.000    0.000 rcsetup.py:96(_listify_validator)
       21    0.000    0.000    0.000    0.000 ir.py:433(build_tuple)
       46    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       46    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
      780    0.000    0.000    0.000    0.000 misc.py:128(key)
        1    0.000    0.000    0.000    0.000 linalg.py:162(numba_ez_cgeev)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
      489    0.000    0.000    0.000    0.000 models.py:119(inner_models)
       23    0.000    0.000    0.000    0.000 containers.py:85(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
       68    0.000    0.000    0.000    0.000 builder.py:190(__init__)
        6    0.000    0.000    0.000    0.000 array_exprs.py:306(_legalize_parameter_names)
        3    0.000    0.000    0.000    0.000 extending.py:245(overload_classmethod)
        9    0.000    0.000    0.000    0.000 npyimpl.py:426(<genexpr>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
       30    0.000    0.000    0.000    0.000 core.py:4281(<genexpr>)
        2    0.000    0.000    0.000    0.000 targets.py:188(from_triple)
        1    0.000    0.000    0.000    0.000 __init__.py:509(_get_xdg_cache_dir)
      126    0.000    0.000    0.000    0.000 callconv.py:856(get_arguments)
        1    0.000    0.000    0.000    0.000 targets.py:180(from_default_triple)
       33    0.000    0.000    0.000    0.000 arrayobj.py:160(normalize_index)
        3    0.000    0.000    0.000    0.000 models.py:203(as_return)
      288    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numbers.py:53(int_mul_impl)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 parser.py:1(<module>)
        2    0.000    0.000    0.000    0.000 imputils.py:294(yielded_value)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
       11    0.000    0.000    0.000    0.000 typeinfer.py:753(_refine_target_type)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
       71    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       31    0.000    0.000    0.000    0.000 containers.py:476(__repr__)
      105    0.000    0.000    0.000    0.000 _docstring.py:116(do_copy)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
      145    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
        3    0.000    0.000    0.000    0.000 numbers.py:458(int_negate_impl)
        1    0.000    0.000    0.000    0.000 testing.py:17(pyparsing_test)
      248    0.000    0.000    0.000    0.000 patches.py:2343(<genexpr>)
       71    0.000    0.000    0.000    0.000 ir.py:887(__str__)
      483    0.000    0.000    0.000    0.000 typing.py:781(<genexpr>)
       36    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
      504    0.000    0.000    0.000    0.000 models.py:239(as_argument)
      555    0.000    0.000    0.000    0.000 npytypes.py:273(dtype)
      268    0.000    0.000    0.000    0.000 typeinfer.py:699(get_call_signature)
      398    0.000    0.000    0.000    0.000 containers.py:40(key)
        1    0.000    0.000    0.000    0.000 initfini.py:1(<module>)
       72    0.000    0.000    0.000    0.000 models.py:45(get_data_type)
        1    0.000    0.000    0.000    0.000 models.py:784(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:80(_)
      416    0.000    0.000    0.000    0.000 ir.py:1695(__repr__)
       30    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        2    0.000    0.000    0.000    0.000 builtins.py:176(getitem_cpointer)
       30    0.000    0.000    0.000    0.000 mathimpl.py:123(unary_math_int_impl)
        1    0.000    0.000    0.000    0.000 typing.py:1291(__ror__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
       36    0.000    0.000    0.000    0.000 transforms.py:725(_eliminate_nested_withs)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
       25    0.000    0.000    0.000    0.000 helpers.py:250(<genexpr>)
       11    0.000    0.000    0.000    0.000 registry.py:73(__setitem__)
    21/13    0.000    0.000    0.000    0.000 model.py:81(__hash__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      371    0.000    0.000    0.000    0.000 interpreter.py:1778(code_locals)
        5    0.000    0.000    0.000    0.000 listobj.py:125(decref_value)
        3    0.000    0.000    0.000    0.000 core.py:1595(__xor__)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
      132    0.000    0.000    0.000    0.000 typeinfer.py:1010(_mangle_arg_name)
        2    0.000    0.000    0.000    0.000 builder.py:1001(atomic_rmw)
      365    0.000    0.000    0.000    0.000 enum.py:1292(value)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       70    0.000    0.000    0.000    0.000 inspect.py:2160(_signature_is_functionlike)
        6    0.000    0.000    0.000    0.000 pythonapi.py:1307(alloca_obj)
       12    0.000    0.000    0.000    0.000 pythonapi.py:1457(reflect_native_value)
       89    0.000    0.000    0.000    0.000 targets.py:42(<genexpr>)
        1    0.000    0.000    0.000    0.000 unicode_support.py:609(_PY_CTF_LB)
        4    0.000    0.000    0.000    0.000 transforms.py:311(replace_target)
        4    0.000    0.000    0.000    0.000 builtins.py:906(generic)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f732bad31a0}
       28    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 dufunc.py:164(DUFunc)
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        4    0.000    0.000    0.000    0.000 builder.py:818(switch)
        1    0.000    0.000    0.000    0.000 __init__.py:199(c_double)
        1    0.000    0.000    0.000    0.000 patches.py:2730(ConnectionStyle)
      123    0.000    0.000    0.000    0.000 ir.py:1039(__init__)
       28    0.000    0.000    0.000    0.000 ssa.py:141(_get_scope)
        1    0.000    0.000    0.000    0.000 serializer.py:1(<module>)
      280    0.000    0.000    0.000    0.000 base.py:1209(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:5850(np_concatenate_typer)
        1    0.000    0.000    0.000    0.000 backend_bases.py:708(GraphicsContextBase)
      128    0.000    0.000    0.000    0.000 models.py:34(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:864(backtickrepl)
       18    0.000    0.000    0.000    0.000 deprecation.py:179(finalize)
      289    0.000    0.000    0.000    0.000 cgutils.py:231(_cast_member_to_value)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 _trirefine.py:1(<module>)
       36    0.000    0.000    0.000    0.000 utils.py:268(pop)
        1    0.000    0.000    0.000    0.000 containers.py:782(LiteralStrKeyDict)
       65    0.000    0.000    0.000    0.000 context.py:686(keyfunc)
       11    0.000    0.000    0.000    0.000 weakref.py:289(update)
       86    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        4    0.000    0.000    0.000    0.000 core.py:5701(__init__)
       72    0.000    0.000    0.000    0.000 dis.py:406(_parse_varint)
       52    0.000    0.000    0.000    0.000 core.py:1890(set_name)
      324    0.000    0.000    0.000    0.000 postproc.py:35(__init__)
      187    0.000    0.000    0.000    0.000 typing.py:1625(_value_and_type_iter)
      108    0.000    0.000    0.000    0.000 inline_closurecall.py:807(debug_print)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:1(<module>)
       36    0.000    0.000    0.000    0.000 callconv.py:108(init_call_helper)
        4    0.000    0.000    0.000    0.000 cgutils.py:28(as_bool_bit)
      191    0.000    0.000    0.000    0.000 module.py:204(get_identified_types)
       29    0.000    0.000    0.000    0.000 pathlib.py:583(name)
        1    0.000    0.000    0.000    0.000 ccallback.py:1(<module>)
       72    0.000    0.000    0.000    0.000 functools.py:843(_is_valid_dispatch_type)
        2    0.000    0.000    0.000    0.000 typing.py:2214(get_type_hints)
        1    0.000    0.000    0.000    0.000 dictobject.py:61(Status)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4408(ol_np_empty_like)
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
      340    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
       66    0.000    0.000    0.000    0.000 models.py:53(get_return_type)
       12    0.000    0.000    0.000    0.000 module.py:117(functions)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tracing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
       72    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        1    0.000    0.000    0.000    0.000 transforms.py:1824(Affine2DBase)
       11    0.000    0.000    0.000    0.000 version.py:504(_cmpkey)
       63    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       78    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 context.py:232(meminfo_new_varsize_dtor_unchecked)
      565    0.000    0.000    0.000    0.000 enum.py:251(__init__)
       17    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
       66    0.000    0.000    0.000    0.000 imputils.py:144(_decorate_getattr)
       24    0.000    0.000    0.000    0.000 collections.py:56(generic)
       27    0.000    0.000    0.000    0.000 builtins.py:530(normalize_1d_index)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        3    0.000    0.000    0.000    0.000 npyimpl.py:110(as_values)
        6    0.000    0.000    0.000    0.000 scalars.py:108(can_convert_to)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        4    0.000    0.000    0.000    0.000 builder.py:613(fcmp_unordered)
        7    0.000    0.000    0.000    0.000 scalars.py:100(__init__)
        2    0.000    0.000    0.000    0.000 array_exprs.py:144(_handle_matches)
       10    0.000    0.000    0.000    0.000 npytypes.py:545(can_convert_to)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 callwrapper.py:74(_GilManager)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(<module>)
      250    0.000    0.000    0.000    0.000 ffi.py:170(__init__)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3484(subiters)
        2    0.000    0.000    0.000    0.000 npytypes.py:401(need_shaped_indexing)
        1    0.000    0.000    0.000    0.000 util.py:14(__config_flags)
      311    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 npyfuncs.py:1583(np_real_isfinite_impl)
        1    0.000    0.000    0.000    0.000 optional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:255(ProxyModel)
      147    0.000    0.000    0.000    0.000 functions.py:499(_get_object)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      102    0.000    0.000    0.000    0.000 typing.py:1320(<genexpr>)
        7    0.000    0.000    0.000    0.000 core.py:3510(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:348(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 builtins.py:292(int_impl)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       79    0.000    0.000    0.000    0.000 context.py:148(init)
        2    0.000    0.000    0.000    0.000 _dtype.py:346(_name_get)
      421    0.000    0.000    0.000    0.000 typing.py:2182(cast)
       30    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
       13    0.000    0.000    0.000    0.000 enum.py:1404(_iter_member_by_def_)
       87    0.000    0.000    0.000    0.000 dispatcher.py:178(__enter__)
       77    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 scale.py:381(InvertedSymmetricalLogTransform)
      148    0.000    0.000    0.000    0.000 bytecode.py:89(is_jump)
        3    0.000    0.000    0.000    0.000 npydecl.py:439(parse_shape)
      329    0.000    0.000    0.000    0.000 templates.py:57(pysig)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
        3    0.000    0.000    0.000    0.000 core.py:4063(__init__)
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
      334    0.000    0.000    0.000    0.000 enum.py:1287(name)
       43    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
       39    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        9    0.000    0.000    0.000    0.000 inspect.py:2808(replace)
      130    0.000    0.000    0.000    0.000 dispatcher.py:64(normal_handler)
        1    0.000    0.000    0.000    0.000 builtins.py:41(Abs)
       15    0.000    0.000    0.000    0.000 arraydecl.py:543(generic_resolve)
        4    0.000    0.000    0.000    0.000 iterators.py:97(__init__)
        3    0.000    0.000    0.000    0.000 interpreter.py:2743(op_UNARY_NEGATIVE)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
       12    0.000    0.000    0.000    0.000 ir.py:478(iternext)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       12    0.000    0.000    0.000    0.000 ir.py:471(getiter)
        1    0.000    0.000    0.000    0.000 numbers.py:419(int_shr_impl)
      240    0.000    0.000    0.000    0.000 npytypes.py:350(key)
        1    0.000    0.000    0.000    0.000 removerefctpass.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:3108(_hash_basis)
       22    0.000    0.000    0.000    0.000 targetconfig.py:110(make_prop)
        1    0.000    0.000    0.000    0.000 descriptors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 LebwohlLasher.py:35(initdat)
        1    0.000    0.000    0.000    0.000 composer.py:1(<module>)
       11    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
      103    0.000    0.000    0.000    0.000 types.py:192(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1441(__init__)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
       27    0.000    0.000    0.000    0.000 byteflow.py:1653(__eq__)
       19    0.000    0.000    0.000    0.000 abstract.py:338(__init__)
       12    0.000    0.000    0.000    0.000 core.py:289(wrapper)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      116    0.000    0.000    0.000    0.000 types.py:462(gep)
      282    0.000    0.000    0.000    0.000 instructions.py:322(cond)
        1    0.000    0.000    0.000    0.000 patches.py:1994(Arc)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       21    0.000    0.000    0.000    0.000 _docstring.py:71(update)
       10    0.000    0.000    0.000    0.000 results.py:344(get)
      299    0.000    0.000    0.000    0.000 models.py:347(has_nrt_meminfo)
      156    0.000    0.000    0.000    0.000 core.py:1982(__hash__)
       20    0.000    0.000    0.000    0.000 containers.py:285(is_types_iterable)
       18    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
       37    0.000    0.000    0.000    0.000 codegen.py:1040(resolve)
       67    0.000    0.000    0.000    0.000 typing.py:1088(<genexpr>)
      444    0.000    0.000    0.000    0.000 abstract.py:491(initial_value)
       13    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
       36    0.000    0.000    0.000    0.000 typeinfer.py:913(set_context)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        1    0.000    0.000    0.000    0.000 scale.py:583(LogitTransform)
        1    0.000    0.000    0.000    0.000 events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 scale.py:483(InvertedAsinhTransform)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:1554(np_real_isnan_impl)
      312    0.000    0.000    0.000    0.000 byteflow.py:1670(outgoing_edges)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
       21    0.000    0.000    0.000    0.000 mathimpl.py:138(unary_math_extern)
       36    0.000    0.000    0.000    0.000 typed_passes.py:517(lowering_class)
        6    0.000    0.000    0.000    0.000 numbers.py:359(int_signed_unsigned_cmp)
       72    0.000    0.000    0.000    0.000 compiler_machinery.py:103(get_analysis)
       10    0.000    0.000    0.000    0.000 core.py:4576(_generateDefaultName)
        5    0.000    0.000    0.000    0.000 interpreter.py:2640(op_STORE_SUBSCR)
      222    0.000    0.000    0.000    0.000 patches.py:2336(<genexpr>)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 codegen.py:1332(_get_host_cpu_name)
      212    0.000    0.000    0.000    0.000 misc.py:314(key)
        2    0.000    0.000    0.000    0.000 deprecation.py:142(finalize)
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
        4    0.000    0.000    0.000    0.000 getlimits.py:612(tiny)
        1    0.000    0.000    0.000    0.000 _base.py:63(_spbase)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:609(LogisticTransform)
       38    0.000    0.000    0.000    0.000 codegen.py:893(_object_getbuffer_hook)
      293    0.000    0.000    0.000    0.000 models.py:245(from_data)
        1    0.000    0.000    0.000    0.000 Image.py:202(Palette)
        9    0.000    0.000    0.000    0.000 numpy_support.py:232(select_array_wrapper)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
      107    0.000    0.000    0.000    0.000 registry.py:5(register)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        3    0.000    0.000    0.000    0.000 arrayobj.py:4362(numpy_empty_nd)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 polar.py:206(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 interpreter.py:1338(Interpreter)
        1    0.000    0.000    0.000    0.000 numeric.py:2123(identity)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typedlist.py:193(List)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
        1    0.000    0.000    0.000    0.000 executionengine.py:165(set_object_cache)
        1    0.000    0.000    0.000    0.000 _index.py:1(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:12(CPUTarget)
        5    0.000    0.000    0.000    0.000 cbook.py:849(__init__)
      105    0.000    0.000    0.000    0.000 ir.py:1017(__init__)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 printimpl.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.000    0.000 ir.py:371(Expr)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       51    0.000    0.000    0.000    0.000 core.py:2409(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _lil.py:20(_lil_base)
        6    0.000    0.000    0.000    0.000 __init__.py:111(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:2974(Regex)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1173(Pickler)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
       93    0.000    0.000    0.000    0.000 types.py:292(__new__)
       63    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
        1    0.000    0.000    0.000    0.000 builtins.py:245(DivMod)
        1    0.000    0.000    0.000    0.000 setdecl.py:34(SetAttribute)
      314    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
